ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label
1547131318.493881,CgxFf43yVlSNC4xrak,192.168.1.197,52530,185.244.25.183,4975,tcp,-,1.081389,67,233,S3,-,-,0,ShAdDaf,7,439,6,553,-,benign,-
1545466967.751495,CFf67r2PInUdVbLdZ6,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547132782.380921,CN8tkEAKec2W4KM7g,192.168.1.197,55342,192.168.1.1,53,udp,dns,0.000733,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1545466976.775100,CO3arz3idPSdcYjOE8,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1537542433.900187,CVGgPr2SlPcmsvFBo,fe80::ad:a9ad:1b82:2e67,135,ff02::1:ff3e:adf4,136,icmp,-,-,-,-,OTH,-,-,0,-,1,72,0,0,-,benign,-
1545466973.966937,CESwn217noxE4vs582,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466970.336012,CBnmIv3Fs8YhtM0jU1,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547130549.324066,C7HzCn0rOmEhdQFc4,192.168.1.197,52154,185.244.25.183,4975,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,benign,-
1547132479.728770,CrNXNcOH5TFpFqrx7,192.168.1.197,53022,185.244.25.183,4975,tcp,-,2.078566,67,233,S3,-,-,0,ShAdDaf,8,499,6,553,-,benign,-
1547132724.910397,ClH3JF1FEI72dgHr3h,192.168.1.197,53126,185.244.25.183,4975,tcp,-,3.137204,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1545478697.295256,CSM38T2U2WWCCxTTed,192.168.1.195,55822,185.244.25.235,6667,tcp,irc,33.097142,62,269,S3,-,-,0,ShAdDaft,7,446,6,589,-,malicious,C&C
1545445245.456790,Cor7Q3ChVTkkLP98i,192.168.1.195,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1547128393.060045,CdCkkYEB5rZG9cPa1,192.168.1.197,51218,185.244.25.183,4975,tcp,-,3.143464,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1545407309.456823,C2Ydl33Izlx3opwSA3,192.168.1.195,123,195.113.144.201,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1537537713.805879,Cwsw3RGN41eCsBVn9,192.168.2.3,8,192.168.2.1,0,icmp,-,0.028991,560,560,OTH,-,-,0,-,10,840,10,840,-,benign,-
1545466982.629256,CcBJn12YCkL6Hi5ZGf,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466981.525630,CQXGi2lssyn8uKfA,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466974.017170,CX73iC1cGhUJzl13mk,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466986.640204,CIn4pg4el8BNafeyJi,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1537535827.075892,CloLixoWop0ooNjxb,0.0.0.0,68,255.255.255.255,67,udp,dhcp,59.099385,3000,0,S0,-,-,0,D,10,3280,0,0,-,benign,-
1545466983.126216,C6VVXS355IwMg113rj,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545459605.781530,CH0EQLntkM4T8eNHd,192.168.1.195,53790,185.244.25.235,6667,tcp,-,3.118212,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1537542340.319400,CNIHJg43EmjNoASoC2,0.0.0.0,68,255.255.255.255,67,udp,dhcp,95.484292,3900,0,S0,-,-,0,D,13,4264,0,0,-,benign,-
1545478021.402696,CN2fCs3DnkkwmVs39a,192.168.1.195,55734,185.244.25.235,6667,tcp,-,3.098734,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1537541016.091380,CkDp2S1cvC7tGbEP82,192.168.2.3,55174,72.21.192.213,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1547131584.646677,C7axvIohTtESyAL3h,192.168.1.197,52652,185.244.25.183,4975,tcp,-,3.159707,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1545419624.453718,CkLtXT1eUkzKGH8Et7,192.168.1.195,123,77.78.107.252,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545461335.556678,CTngKQ3xoROAgDiBYe,192.168.1.195,34639,192.168.1.1,53,udp,dns,5.003642,78,0,S0,-,-,0,D,2,134,0,0,-,benign,-
1545466965.806112,CzgSo135ZQCL3xEni,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547133244.834293,CDR5eC1w8M7Z2key9b,192.168.1.197,35531,192.168.1.1,53,udp,dns,0.000494,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1545488958.458888,C6u4Z82V93XKeQNsKf,192.168.1.195,123,37.187.104.44,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1547127361.956515,Cp5aE413CilcAbcdHl,192.168.1.197,44292,192.168.1.1,53,udp,dns,0.007986,80,168,SF,-,-,0,Dd,2,136,2,224,-,benign,-
1547129887.724115,CabVry48tXuKMaDxIh,192.168.1.197,51864,185.244.25.183,4975,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,benign,-
1545411837.526952,CvHNkG1C2E22FZZZLe,192.168.1.195,123,81.2.248.189,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466974.280016,CHumIA3kkolMLuTvp9,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466987.733835,COi1xe2QJEL2IbcOl7,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547132677.378219,CIW1jz3RE6HnL7uRB,192.168.1.197,35297,192.168.1.1,53,udp,dns,0.000998,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1545466964.373182,CL1zpK34ZT2PqXgUY2,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545418292.021147,CbJ0gg2OdH4sGPJixf,192.168.1.195,53094,185.244.25.235,6667,tcp,irc,0.939964,75,243,S3,-,-,0,ShAdDaf,8,499,6,563,-,malicious,C&C
1545466980.330563,Ce4LUb4fJOKzSiDYP,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466973.066963,CSaBlm47fMeIi5LBz,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545417620.305198,CoH5qK3tLaRPTU4CO8,192.168.1.195,52870,185.244.25.235,6667,tcp,-,3.155437,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1547133136.324019,CwKn1S2GcDkKOoSELg,192.168.1.197,53310,185.244.25.183,4975,tcp,-,3.083240,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1547153134.932421,CZjNJr1QBtHxDErSl5,192.168.1.199,123,45.32.4.67,123,udp,-,0.102691,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1537542439.205659,Ct4sw41cYiqHo79er5,fe80::482:6d20:b3e:adf4,135,fe80::1060:27a7:f64c:dec9,136,icmp,-,0.002716,24,16,OTH,-,-,0,-,1,72,1,64,-,benign,-
1545466964.312461,CyQIsA1hRZ4otINcdc,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545412950.735020,Cimqxb369vlHKBKAW4,192.168.1.195,51416,185.244.25.235,6667,tcp,-,3.125972,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1547127352.604864,CO8ZIL0UvRyCdaZs3,192.168.1.197,50656,185.244.25.183,4975,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,benign,-
1545409821.455918,CBfDOz415tpbLcuSr9,192.168.1.195,123,147.231.100.5,123,udp,-,0.001496,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466975.548535,Clu2ea31SD5bu0ci36,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547127558.764427,CYQxDX2FK541AywWvi,192.168.1.197,50794,185.244.25.183,4975,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,benign,-
1537535200.389215,C226BX2gIzJp8VkCK,192.168.2.3,34385,54.239.25.214,443,tcp,-,0.110444,53,0,RSTR,-,-,0,DRr,2,133,1,40,-,benign,-
1545466981.600843,CyIDAJ52HBTbOhTb8,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545441969.458935,C2dpIF2iXhI5wptbh7,192.168.1.195,123,147.231.100.5,123,udp,-,0.027735,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1547150145.010103,CArtZy2k121vRDImG9,192.168.1.197,123,46.28.109.26,123,udp,-,45.999973,96,0,S0,-,-,0,D,2,152,0,0,-,benign,-
1545409983.112981,CpXGFhbEiUH6mG2T2,192.168.1.195,50650,185.244.25.235,6667,tcp,-,3.145944,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1545416588.461930,CSmPFn3dGTDs3Eajh2,192.168.1.195,43878,192.168.1.1,53,udp,dns,5.008153,78,103,SF,-,-,0,Dd,2,134,1,131,-,benign,-
1545407203.213465,CHaw9A2aizCernt3fd,192.168.1.195,49868,185.244.25.235,6667,tcp,-,3.126217,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1545466961.603502,CzjmKs1NdJqZ96IRNc,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547132336.616757,CEaaMp3f1zhbrjvmk5,192.168.1.197,52964,185.244.25.183,4975,tcp,-,1.080391,67,233,S3,-,-,0,ShAdDaf,7,439,6,553,-,benign,-
1545466985.206773,CM15yJ39ehr32Eflj9,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547146558.009790,CeBjgE350SwMVhRiTa,192.168.1.197,123,212.96.160.147,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466976.469008,Ctd92J3wShtch0BdJg,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545405025.023654,CQKpbv3kW9KotXD7B8,192.168.1.195,41242,185.244.25.235,80,tcp,http,4.711562,150,110211,SF,-,-,0,ShADadttfF,82,4802,81,114431,-,benign,-
1545404453.621892,C77qGg4JnSxKC9FZEj,192.168.1.195,49008,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1547130412.408916,CJnexR1Jc7qBmk02E7,192.168.1.197,50152,192.168.1.1,53,udp,dns,0.000498,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1545466982.740936,CGHU6d2TbDvqJD3RWc,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547132858.979025,CFlq432fyAiuqs7ap,192.168.1.197,57570,192.168.1.1,53,udp,dns,0.000496,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1547132639.098511,CSIW031ojxmuTNY9sk,192.168.1.197,53094,185.244.25.183,4975,tcp,-,3.108987,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1545417382.740550,CJCEUh3iqGM0hjQk1f,192.168.1.195,52816,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1547130748.368526,CIBOhL29yWnlorygq2,192.168.1.197,52264,185.244.25.183,4975,tcp,-,1.077134,67,233,S3,-,-,0,ShAdDaf,7,451,7,605,-,benign,-
1545485208.851204,CNlRBZ3u4vD067WtVb,192.168.1.195,56542,185.244.25.235,6667,tcp,-,3.090495,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1545416378.457582,Cy6GNc4ArOJLGdmopg,192.168.1.195,39693,192.168.1.1,53,udp,dns,5.001915,78,0,S0,-,-,0,D,2,134,0,0,-,benign,-
1545475825.313956,Cq2Ea99hulZjIZNSa,192.168.1.195,24372,71.61.66.148,80,tcp,-,-,-,-,S0,-,-,0,S,1,40,0,0,-,malicious,DDoS
1547130395.276444,CE1dfw2lhrfOl2cA4d,192.168.1.197,52094,185.244.25.183,4975,tcp,-,3.087487,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1545466969.416796,CqZTVc4fQasrWSRYaa,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466987.970445,CrgH8d4x5Td8ImaCf8,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547133537.015997,C15Y5X2KklhyafrXB1,192.168.1.197,44113,192.168.1.1,53,udp,dns,0.000498,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1545466960.421434,CxbTMoOonei8wU2Qe,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547128439.438567,CWseVwx0RJggS6ybc,192.168.1.197,51238,185.244.25.183,4975,tcp,-,3.084985,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1545466979.071034,CMrhDs14Q3CiIHepr2,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466980.332308,CBIWfe1Q31Ng84Ft15,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545415995.957620,C8TvE7297HBvHt92Wj,192.168.1.195,52384,185.244.25.235,6667,tcp,irc,4.155127,75,243,S3,-,-,0,ShAdDaft,10,631,7,615,-,malicious,C&C
1545466967.700018,CBlY758LjXZwYUNSf,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1537542572.346468,CbaQLp2fQUnmGU2gY,192.168.69.241,5353,224.0.0.251,5353,udp,dns,2.253751,1798,0,S0,-,-,0,D,8,2022,0,0,-,benign,-
1547137087.007249,CSwEuF12gIuzLU0yhh,192.168.1.197,123,147.231.100.5,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545407652.840627,CcqwHs1RIkONGVC328,192.168.1.195,49994,185.244.25.235,6667,tcp,-,3.098724,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1545466967.889909,CFPDRQ3cXW5RzVzZC,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547148357.011324,CGLCLK28IDtYiBWi1c,192.168.1.197,123,147.251.48.140,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545482868.738057,ClIfok1yr95UEIPNl8,192.168.1.195,56234,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1545466961.736674,CvcA972AfxJsKAWiP,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1540474155,CTIWJf3d4syOW81YAb,192.168.1.132,1900,239.255.255.250,1900,udp,-,1032.879228,37680,0,S0,-,-,0,D,120,41040,0,0,-,benign,-
1547133534.928945,C7OOt429ELAF9WxPpk,192.168.1.197,49961,192.168.1.1,53,udp,dns,0.000746,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1545466982.690462,CL4uTy1crrlLPyinrd,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466984.305551,CuJS4XgwH2A9g2a22,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545414426.097498,CRErTC4W6Uu0UprmYf,192.168.1.195,51784,185.244.25.235,6667,tcp,irc,1.082891,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,malicious,C&C
1547150842.035232,C0Nl5kWc6HNbbFVqd,192.168.1.199,59228,46.101.251.172,80,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1545416112.258765,C3vKWq3kUXynBOB1vk,192.168.1.195,52418,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1545466967.020658,CvKPQy2CwfSPiecLAd,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466986.890832,C1RVzFhFNoP60UPy2,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545406125.459176,CBnKPK1VQ2xf6FSXFc,192.168.1.195,123,147.231.100.5,123,udp,-,0.001499,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466960.559597,Ccxtcd4IVOZN6gqcZ2,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466970.345514,Cj5q3O19JhK2yQzuab,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466969.488997,CgLWq6428HHcYqyWA6,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545476012.527214,CZcP9b237fCN4VawW7,192.168.1.195,123,195.113.144.201,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545408971.455936,CHcEpc3r3rGsDF25cc,192.168.1.195,123,147.231.100.5,123,udp,-,0.138661,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466975.246456,CxPqtE1XZKVc2xrHi4,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545421598.456673,CmiVPV1ZznlGayStaj,192.168.1.195,123,147.231.100.5,123,udp,-,0.057215,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466986.696914,C0W3qG3p20Wdmp2ORd,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466973.074447,C6RfMy4IbA3Ewv5IWc,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466981.310754,CHzmf72xXXitSuvJ5d,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466976.627676,C9jPiT21p8x0nlhOz1,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466979.161237,C355WB1lupGSDFTpwj,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547130056.415687,CiB5DK3F9gK3GeGvta,192.168.1.197,47410,192.168.1.1,53,udp,dns,0.000748,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1547129031.241609,CQZfW22sMtOTeWjnkf,192.168.1.197,51468,185.244.25.183,4975,tcp,-,2.015357,52,124,RSTR,-,-,0,ShAdfDr,6,380,4,328,-,benign,-
1545466981.437919,CUZExY1QYLAoEQPWu1,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466972.926782,CRszMi36tOYmn0N6h9,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1537523559.833908,Ckig3H3sjisdcsAzkj,192.168.2.3,45033,176.32.98.203,80,tcp,http,0.365520,157,371,SF,-,-,0,ShADafF,4,337,4,539,-,benign,-
1545477233.317398,CBSnXoMtv936rC892,192.168.1.195,55526,185.244.25.235,6667,tcp,-,3.103485,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1545406549.270758,CrtsQT3ySSGNCZfs43,192.168.1.195,49670,185.244.25.235,6667,tcp,-,3.149959,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1545415146.215015,CGpZlE2vnQwt4hYpa7,192.168.1.195,52022,185.244.25.235,6667,tcp,irc,1.084633,75,243,S3,-,-,0,ShAdDaf,8,499,6,563,-,malicious,C&C
1545466960.799719,Cqr8ddThT2c1XwL84,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545405797.462472,CUzuFX1MJzUPnIFATf,192.168.1.195,49430,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1547138067.006468,CSlqpr1Z4in5AbK5D7,192.168.1.197,123,147.231.100.5,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1547131403.008989,C1ZNKD41WjPUGaMq2h,192.168.1.197,123,212.96.160.147,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545407556.188020,C9ZjfL3UEeAmOXHiQ6,192.168.1.195,49956,185.244.25.235,6667,tcp,irc,1.101373,75,243,S3,-,-,0,ShAdDaf,7,447,6,563,-,malicious,C&C
1545404592.102020,Ctgluo3LYyQVjdFzqi,192.168.1.195,49040,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1545466975.433100,CqCOQXiThWrpWuJG4,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547127577.831265,Cg0cSrhpw0bYocXCg,192.168.1.197,50804,185.244.25.183,4975,tcp,-,1.017919,52,124,RSTR,-,-,0,ShAdfDr,5,320,4,328,-,benign,-
1545458882.659891,CI8LKw3A3U6WCJPNv5,192.168.1.195,53646,185.244.25.235,6667,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,malicious,C&C
1547133290.333116,C1ZCxj42LRNzayTVk7,192.168.1.197,53372,185.244.25.183,4975,tcp,-,3.153439,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1537538624.687233,CEdbF24vkySJ4Jsd,192.168.2.3,50959,192.168.2.1,53,udp,dns,0.010353,40,56,SF,-,-,0,Dd,1,68,1,84,-,benign,-
1547130263.972827,CLwAf54l0XDTVBbU84,192.168.1.197,40181,192.168.1.1,53,udp,dns,0.000498,29,45,SF,-,-,0,Dd,1,57,1,73,-,benign,-
1545410866.457917,CM0gn7wdRPovyXRrc,192.168.1.195,123,147.231.100.5,123,udp,-,0.025728,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545403824.181240,CY9lJW3gh1Eje4usP6,192.168.1.195,41040,185.244.25.235,80,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,benign,-
1545436306.454763,CrSLVapnFKCDaXDa,192.168.1.195,123,81.2.248.189,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1537540725.876304,C7k1Ep41lF9tsQGEGj,192.168.2.3,36700,192.168.2.1,53,udp,dns,0.012904,40,56,SF,-,-,0,Dd,1,68,1,84,-,benign,-
1545476495.240551,Chl0LO1AYIkCIZT7y3,192.168.1.195,55418,185.244.25.235,6667,tcp,irc,33.559202,62,269,S3,-,-,0,ShAdDaf,7,434,6,589,-,malicious,C&C
1547139863.006951,C7RtYUPg5fdkBahMg,192.168.1.197,123,147.231.100.5,123,udp,-,0.004990,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1545466975.688704,CNHZJG13z0cZmAb55c,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545466960.365970,CAkHKz1VyIBBqIn5P2,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1545414442.457649,CrA2oN1RqiQtpBc6v2,192.168.1.195,123,195.113.144.201,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545432080.457893,Cd95is3Ikt7yViApW7,192.168.1.195,123,81.2.248.189,123,udp,-,-,-,-,S0,-,-,0,D,1,76,0,0,-,benign,-
1545466705.095843,CmQaXkVWMW6y4cV19,192.168.1.195,54538,185.244.25.235,6667,tcp,-,3.082242,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1545478194.252238,CqzB0R2LlDYV8V5pzb,192.168.1.195,55772,185.244.25.235,6667,tcp,-,3.129219,0,0,S0,-,-,0,S,3,180,0,0,-,malicious,C&C
1540512139,Cs8BwU3qarzjrYQn2d,192.168.1.132,35268,192.168.1.1,53,udp,dns,0.048223,34,297,SF,-,-,0,Dd,1,62,1,325,-,benign,-
1547131375.027861,CzzvCHXrNFvRfEIgj,192.168.1.197,52558,185.244.25.183,4975,tcp,-,3.097738,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1547127513.749911,CBJJWh3w4dSq6vnx,192.168.1.197,50770,185.244.25.183,4975,tcp,-,1.096130,67,233,S3,-,-,0,ShAdDaf,8,503,7,605,-,benign,-
1547131722.686535,COSsxl129pSljYwh3k,192.168.1.197,52716,185.244.25.183,4975,tcp,-,-,-,-,S0,-,-,0,S,1,60,0,0,-,benign,-
1545433372.455713,ChZD8W2awi67lCKRb3,192.168.1.195,123,147.231.100.5,123,udp,-,0.006995,48,48,SF,-,-,0,Dd,1,76,1,76,-,benign,-
1547127466.111910,CboBGj3ZEIEiFG1C12,192.168.1.197,50740,185.244.25.183,4975,tcp,-,1.092626,67,233,S3,-,-,0,ShAdDaf,7,439,6,553,-,benign,-
1545466979.404331,Cnd6mj3sNf036MKwKk,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
1547129917.732264,CkJM9p3yLcLMOez6ye,192.168.1.197,51880,185.244.25.183,4975,tcp,-,3.111725,0,0,S0,-,-,0,S,3,180,0,0,-,benign,-
1545466965.216944,C0qiDO3qphSf97TNei,192.168.1.195,65279,123.59.209.185,80,tcp,-,-,-,-,OTH,-,-,0,C,0,0,0,0,-,malicious,DDoS
